struct_id	drug_name	SMILES	InChI	InChIKey	ID	CAS_RN	is_in_drugcentral	is_in_jdti	is_in_hcq	is_in_nhc	is_in_cam	is_in_drugs	node_type	metadata
1371	hexocyclium	C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1	InChI=1S/C20H33N2O/c1-22(2)15-13-21(14-16-22)17-20(23,18-9-5-3-6-10-18)19-11-7-4-8-12-19/h3,5-6,9-10,19,23H,4,7-8,11-17H2,1-2H3/q+1	ZRYHPQCHHOKSMD-UHFFFAOYSA-N	1371.0	6004-98-4	True	False	False	False	False	True	Compound	
1379	homatropine	CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)C1=CC=CC=C1	InChI=1S/C16H21NO3/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11/h2-6,12-15,18H,7-10H2,1H3/t12-,13+,14+,15?	ZTVIKZXZYLEVOL-MCOXGKPRSA-N	1379.0	87-00-3	True	False	False	False	False	True	Compound	
1384	hydralazine	NNC1=NN=CC2=CC=CC=C12	InChI=1S/C8H8N4/c9-11-8-7-4-2-1-3-6(7)5-10-12-8/h1-5H,9H2,(H,11,12)	RPTUSVTUFVMDQK-UHFFFAOYSA-N	1384.0	86-54-4	True	False	False	False	False	True	Compound	
1394	hydroxyamfetamine	CC(N)CC1=CC=C(O)C=C1	InChI=1S/C9H13NO/c1-7(10)6-8-2-4-9(11)5-3-8/h2-5,7,11H,6,10H2,1H3	GIKNHHRFLCDOEU-UHFFFAOYSA-N	1394.0	103-86-6	True	False	False	False	False	True	Compound	
1395	hydroxychloroquine	CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12	InChI=1S/C18H26ClN3O/c1-3-22(11-12-23)10-4-5-14(2)21-17-8-9-20-18-13-15(19)6-7-16(17)18/h6-9,13-14,23H,3-5,10-12H2,1-2H3,(H,20,21)	XXSMGPRMXLTPCZ-UHFFFAOYSA-N	1395.0	118-42-3	True	True	True	False	False	True	Compound	
1402	hyoscyamine	CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15+,16-/m1/s1	RKUNBYITZUJHSG-FXUDXRNXSA-N	1402.0	101-31-5	True	False	False	False	False	True	Compound	
1414	idarubicin	C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=CC=CC=C1C3=O)C(C)=O	InChI=1S/C26H27NO9/c1-10-21(29)15(27)7-17(35-10)36-16-9-26(34,11(2)28)8-14-18(16)25(33)20-19(24(14)32)22(30)12-5-3-4-6-13(12)23(20)31/h3-6,10,15-17,21,29,32-34H,7-9,27H2,1-2H3/t10-,15-,16-,17-,21+,26-/m0/s1	XDXDZDZNSLXDNA-TZNDIEGXSA-N	1414.0	58957-92-9	True	False	False	False	False	True	Compound	
1419	ifenprodil	CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1	InChI=1S/C21H27NO2/c1-16(21(24)19-7-9-20(23)10-8-19)22-13-11-18(12-14-22)15-17-5-3-2-4-6-17/h2-10,16,18,21,23-24H,11-15H2,1H3	UYNVMODNBIQBMV-UHFFFAOYSA-N	1419.0	23210-56-2	True	False	False	False	False	True	Compound	
1423	imatinib	CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)CC1	InChI=1S/C29H31N7O/c1-21-5-10-25(18-27(21)34-29-31-13-11-26(33-29)24-4-3-12-30-19-24)32-28(37)23-8-6-22(7-9-23)20-36-16-14-35(2)15-17-36/h3-13,18-19H,14-17,20H2,1-2H3,(H,32,37)(H,31,33,34)	KTUFNOKKBVMGRW-UHFFFAOYSA-N	1423.0	152459-95-5	True	False	False	False	False	True	Compound	
1427	imipramine	CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2	InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3	BCGWQEUPMDMJNV-UHFFFAOYSA-N	1427.0	50-49-7	True	False	False	False	False	True	Compound	
1429	imiquimod	CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12	InChI=1S/C14H16N4/c1-9(2)7-18-8-16-12-13(18)10-5-3-4-6-11(10)17-14(12)15/h3-6,8-9H,7H2,1-2H3,(H2,15,17)	DOUYETYNHWVLEO-UHFFFAOYSA-N	1429.0	99011-02-6	True	False	False	False	False	True	Compound	
1437	indinavir	CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2	InChI=1S/C36H47N5O4/c1-36(2,3)39-35(45)31-24-40(22-26-12-9-15-37-21-26)16-17-41(31)23-29(42)19-28(18-25-10-5-4-6-11-25)34(44)38-33-30-14-8-7-13-27(30)20-32(33)43/h4-15,21,28-29,31-33,42-43H,16-20,22-24H2,1-3H3,(H,38,44)(H,39,45)/t28-,29+,31+,32-,33+/m1/s1	CBVCZFGXHXORBI-PXQQMZJSSA-N	1437.0	150378-17-9	True	False	False	False	False	True	Compound	
1440	indomethacin	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)	CGIGDMFJXJATDK-UHFFFAOYSA-N	1440.0	53-86-1	True	False	False	False	False	True	Compound	
1443	indoramin	O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1	InChI=1S/C22H25N3O/c26-22(17-6-2-1-3-7-17)24-19-11-14-25(15-12-19)13-10-18-16-23-21-9-5-4-8-20(18)21/h1-9,16,19,23H,10-15H2,(H,24,26)	JXZZEXZZKAWDSP-UHFFFAOYSA-N	1443.0	26844-12-2	True	False	False	False	False	True	Compound	
1457	diiodohydroxyquinoline	OC1=C2N=CC=CC2=C(I)C=C1I	InChI=1S/C9H5I2NO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H	UXZFQZANDVDGMM-UHFFFAOYSA-N	1457.0	83-73-8	True	False	False	False	False	True	Compound	
1475	ipratropium	CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1	InChI=1S/C20H30NO3/c1-14(2)21(3)16-9-10-17(21)12-18(11-16)24-20(23)19(13-22)15-7-5-4-6-8-15/h4-8,14,16-19,22H,9-13H2,1-3H3/q+1/t16-,17+,18+,19?,21?	OEXHQOGQTVQTAT-BHIXFJMTSA-N	1475.0	60205-81-4	True	False	False	False	False	True	Compound	
1482	irinotecan	CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12	InChI=1S/C33H38N4O6/c1-3-22-23-16-21(43-32(40)36-14-10-20(11-15-36)35-12-6-5-7-13-35)8-9-27(23)34-29-24(22)18-37-28(29)17-26-25(30(37)38)19-42-31(39)33(26,41)4-2/h8-9,16-17,20,41H,3-7,10-15,18-19H2,1-2H3/t33-/m0/s1	UWKQSNNFCGGAFS-XIFFEERXSA-N	1482.0	97682-44-5	True	False	False	False	False	True	Compound	
1494	fluostigmine	CC(C)OP(F)(=O)OC(C)C	InChI=1S/C6H14FO3P/c1-5(2)9-11(7,8)10-6(3)4/h5-6H,1-4H3	MUCZHBLJLSDCSD-UHFFFAOYSA-N	1494.0	55-91-4	True	False	False	False	False	True	Compound	
1508	isotretinoin	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O	InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8+,16-14-	SHGAZHPCJJPHSC-XFYACQKRSA-N	1508.0	4759-48-2	True	False	False	False	False	True	Compound	
1524	ketanserin	FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1	InChI=1S/C22H22FN3O3/c23-17-7-5-15(6-8-17)20(27)16-9-11-25(12-10-16)13-14-26-21(28)18-3-1-2-4-19(18)24-22(26)29/h1-8,16H,9-14H2,(H,24,29)	FPCCSQOGAWCVBH-UHFFFAOYSA-N	1524.0	74050-98-9	True	False	False	False	False	True	Compound	
1527	ketoconazole	CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1	InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3	XMAYWYJOQHXEEK-UHFFFAOYSA-N	1527.0	65277-42-1	True	False	False	False	False	True	Compound	
1530	ketotifen	CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=C1C=CC=C2	InChI=1S/C19H19NOS/c1-20-9-6-13(7-10-20)18-15-5-3-2-4-14(15)12-17(21)19-16(18)8-11-22-19/h2-5,8,11H,6-7,9-10,12H2,1H3	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	1530.0	34580-13-7	True	False	False	False	False	True	Compound	
1531	labetalol	CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1	InChI=1S/C19H24N2O3/c1-13(7-8-14-5-3-2-4-6-14)21-12-18(23)15-9-10-17(22)16(11-15)19(20)24/h2-6,9-11,13,18,21-23H,7-8,12H2,1H3,(H2,20,24)	SGUAFYQXFOLMHL-UHFFFAOYSA-N	1531.0	36894-69-6	True	False	False	False	False	True	Compound	
1535	lactose	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11+,12+/m1/s1	GUBGYTABKSRVRQ-XLOQQCSPSA-N	1535.0	63-42-3	True	False	False	False	False	True	Compound	
1540	lamotrigine	NC1=NN=C(C(N)=N1)C1=C(Cl)C(Cl)=CC=C1	InChI=1S/C9H7Cl2N5/c10-5-3-1-2-4(6(5)11)7-8(12)14-9(13)16-15-7/h1-3H,(H4,12,13,14,16)	PYZRQGJRPPTADH-UHFFFAOYSA-N	1540.0	84057-84-1	True	False	False	False	False	True	Compound	
1547	lansoprazole	CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F	InChI=1S/C16H14F3N3O2S/c1-10-13(20-7-6-14(10)24-9-16(17,18)19)8-25(23)15-21-11-4-2-3-5-12(11)22-15/h2-7H,8-9H2,1H3,(H,21,22)	MJIHNNLFOKEZEW-UHFFFAOYSA-N	1547.0	103577-45-3	True	False	False	False	False	True	Compound	
1548	lapatinib	CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC(Cl)=C(OCC4=CC(F)=CC=C4)C=C3)C2=C1	InChI=1S/C29H26ClFN4O4S/c1-40(36,37)12-11-32-16-23-7-10-27(39-23)20-5-8-26-24(14-20)29(34-18-33-26)35-22-6-9-28(25(30)15-22)38-17-19-3-2-4-21(31)13-19/h2-10,13-15,18,32H,11-12,16-17H2,1H3,(H,33,34,35)	BCFGMOOMADDAQU-UHFFFAOYSA-N	1548.0	231277-92-2	True	False	False	False	False	True	Compound	
1552	leflunomide	CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F	InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)	VHOGYURTWQBHIL-UHFFFAOYSA-N	1552.0	75706-12-6	True	False	False	False	False	True	Compound	
1562	levamfetamine	C[C@@H](N)CC1=CC=CC=C1	InChI=1S/C9H13N/c1-8(10)7-9-5-3-2-4-6-9/h2-6,8H,7,10H2,1H3/t8-/m1/s1	KWTSXDURSIMDCE-MRVPVSSYSA-N	1562.0	156-34-3	True	False	False	False	False	True	Compound	
1567	levodopa	N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1	WTDRDQBEARUVNC-LURJTMIESA-N	1567.0	59-92-7	True	False	False	False	False	True	Compound	
1569	levofloxacin	C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O	InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)/t10-/m0/s1	GSDSWSVVBLHKDQ-JTQLQIEISA-N	1569.0	100986-85-4	True	False	False	False	False	True	Compound	
1580	lidoflazine	CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1	InChI=1S/C30H35F2N3O/c1-22-5-3-6-23(2)30(22)33-29(36)21-35-19-17-34(18-20-35)16-4-7-28(24-8-12-26(31)13-9-24)25-10-14-27(32)15-11-25/h3,5-6,8-15,28H,4,7,16-21H2,1-2H3,(H,33,36)	ZBIAKUMOEKILTF-UHFFFAOYSA-N	1580.0	3416-26-0	True	False	False	False	False	True	Compound	
1585	liothyronine	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	InChI=1S/C15H12I3NO4/c16-9-6-8(1-2-13(9)20)23-14-10(17)3-7(4-11(14)18)5-12(19)15(21)22/h1-4,6,12,20H,5,19H2,(H,21,22)/t12-/m0/s1	AUYYCJSJGJYCDS-LBPRGKRZSA-N	1585.0	6893-02-3	True	False	False	False	False	True	Compound	
1588	lisuride	CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1	InChI=1S/C20H26N4O/c1-4-24(5-2)20(25)22-14-10-16-15-7-6-8-17-19(15)13(11-21-17)9-18(16)23(3)12-14/h6-8,10-11,14,18,21H,4-5,9,12H2,1-3H3,(H,22,25)/t14-,18+/m0/s1	BKRGVLQUQGGVSM-KBXCAEBGSA-N	1588.0	18016-80-3	True	False	False	False	False	True	Compound	
1592	lofepramine	CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1	InChI=1S/C26H27ClN2O/c1-28(19-26(30)22-13-15-23(27)16-14-22)17-6-18-29-24-9-4-2-7-20(24)11-12-21-8-3-5-10-25(21)29/h2-5,7-10,13-16H,6,11-12,17-19H2,1H3	SAPNXPWPAUFAJU-UHFFFAOYSA-N	1592.0	23047-25-8	True	False	False	False	False	True	Compound	
1599	loperamide	CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C29H33ClN2O2/c1-31(2)27(33)29(24-9-5-3-6-10-24,25-11-7-4-8-12-25)19-22-32-20-17-28(34,18-21-32)23-13-15-26(30)16-14-23/h3-16,34H,17-22H2,1-2H3	RDOIQAHITMMDAJ-UHFFFAOYSA-N	1599.0	53179-11-6	True	False	False	False	False	True	Compound	
1607	lorcainide	CC(C)N1CCC(CC1)N(C(=O)CC1=CC=CC=C1)C1=CC=C(Cl)C=C1	InChI=1S/C22H27ClN2O/c1-17(2)24-14-12-21(13-15-24)25(20-10-8-19(23)9-11-20)22(26)16-18-6-4-3-5-7-18/h3-11,17,21H,12-16H2,1-2H3	XHOJAWVAWFHGHL-UHFFFAOYSA-N	1607.0	59729-31-6	True	False	False	False	False	True	Compound	
1612	lovastatin	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3/t14-,15-,16-,18+,19+,20-,21-,23-/m0/s1	PCZOHLXUXFIOCF-BXMDZJJMSA-N	1612.0	75330-75-5	True	False	False	False	False	True	Compound	
1613	loxapine	CN1CCN(CC1)C1=NC2=C(OC3=CC=C(Cl)C=C13)C=CC=C2	InChI=1S/C18H18ClN3O/c1-21-8-10-22(11-9-21)18-14-12-13(19)6-7-16(14)23-17-5-3-2-4-15(17)20-18/h2-7,12H,8-11H2,1H3	XJGVXQDUIWGIRW-UHFFFAOYSA-N	1613.0	1977-10-2	True	False	False	False	False	True	Compound	
1634	maprotiline	CNCCCC12CCC(C3=CC=CC=C13)C1=C2C=CC=C1	InChI=1S/C20H23N/c1-21-14-6-12-20-13-11-15(16-7-2-4-9-18(16)20)17-8-3-5-10-19(17)20/h2-5,7-10,15,21H,6,11-14H2,1H3	QSLMDECMDJKHMQ-UHFFFAOYSA-N	1634.0	10262-69-8	True	False	False	False	False	True	Compound	
1635	maraviroc	CC(C)C1=NN=C(C)N1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1	InChI=1S/C29H41F2N5O/c1-19(2)27-34-33-20(3)36(27)25-17-23-9-10-24(18-25)35(23)16-13-26(21-7-5-4-6-8-21)32-28(37)22-11-14-29(30,31)15-12-22/h4-8,19,22-26H,9-18H2,1-3H3,(H,32,37)/t23-,24+,25+,26-/m0/s1	GSNHKUDZZFZSJB-QUMGSSFMSA-N	1635.0	376348-65-1	True	False	False	False	False	True	Compound	
1637	masoprocol	C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1	InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3/t11-,12+	HCZKYJDFEPMADG-TXEJJXNPSA-N	1637.0	27686-84-6	True	False	False	False	False	True	Compound	
1640	mazindol	OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1	InChI=1S/C16H13ClN2O/c17-12-7-5-11(6-8-12)16(20)14-4-2-1-3-13(14)15-18-9-10-19(15)16/h1-8,20H,9-10H2	ZPXSCAKFGYXMGA-UHFFFAOYSA-N	1640.0	22232-71-9	True	False	False	False	False	True	Compound	
1641	mebendazole	COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1	InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)	OPXLLQIJSORQAM-UHFFFAOYSA-N	1641.0	31431-39-7	True	False	False	False	False	True	Compound	
1650	meclofenamic acid	CC1=CC=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C1Cl	InChI=1S/C14H11Cl2NO2/c1-8-6-7-10(15)13(12(8)16)17-11-5-3-2-4-9(11)14(18)19/h2-7,17H,1H3,(H,18,19)	SBDNJUWAMKYJOX-UHFFFAOYSA-N	1650.0	644-62-2	True	False	False	False	False	True	Compound	
1659	medroxyprogesterone	C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12	InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14-,18+,19-,20-,22+,23-,24-/m0/s1	PSGAAPLEWMOORI-PEINSRQWSA-N	1659.0	71-58-9	True	False	False	False	False	True	Compound	
1665	mefloquine	O[C@H]([C@H]1CCCCN1)C1=CC(=NC2=C(C=CC=C12)C(F)(F)F)C(F)(F)F	InChI=1S/C17H16F6N2O/c18-16(19,20)11-5-3-4-9-10(15(26)12-6-1-2-7-24-12)8-13(17(21,22)23)25-14(9)11/h3-5,8,12,15,24,26H,1-2,6-7H2/t12-,15+/m1/s1	XEEQGYMUWCZPDN-DOMZBBRYSA-N	1665.0	53230-10-7	True	False	False	False	False	True	Compound	
1672	melatonin	COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	InChI=1S/C13H16N2O2/c1-9(16)14-6-5-10-8-15-13-4-3-11(17-2)7-12(10)13/h3-4,7-8,15H,5-6H2,1-2H3,(H,14,16)	DRLFMBDRBRZALE-UHFFFAOYSA-N	1672.0	73-31-4	True	True	True	False	False	True	Compound	
1677	melperone	CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1	InChI=1S/C16H22FNO/c1-13-8-11-18(12-9-13)10-2-3-16(19)14-4-6-15(17)7-5-14/h4-7,13H,2-3,8-12H2,1H3	DKMFBWQBDIGMHM-UHFFFAOYSA-N	1677.0	3575-80-2	True	False	False	False	False	True	Compound	
1688	pecazine	CN1CCCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1	InChI=1S/C19H22N2S/c1-20-12-6-7-15(13-20)14-21-16-8-2-4-10-18(16)22-19-11-5-3-9-17(19)21/h2-5,8-11,15H,6-7,12-14H2,1H3	CBHCDHNUZWWAPP-UHFFFAOYSA-N	1688.0	60-89-9	True	False	False	False	False	True	Compound	
1689	mepenzolate	C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C21H26NO3/c1-22(2)15-9-14-19(16-22)25-20(23)21(24,17-10-5-3-6-11-17)18-12-7-4-8-13-18/h3-8,10-13,19,24H,9,14-16H2,1-2H3/q+1	GKNPSSNBBWDAGH-UHFFFAOYSA-N	1689.0	25990-43-6	True	False	False	False	False	True	Compound	
1707	mequitazine	C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12	InChI=1S/C20H22N2S/c1-3-7-19-17(5-1)22(18-6-2-4-8-20(18)23-19)14-16-13-21-11-9-15(16)10-12-21/h1-8,15-16H,9-14H2	HOKDBMAJZXIPGC-UHFFFAOYSA-N	1707.0	29216-28-2	True	False	False	False	False	True	Compound	
1710	mesalazine	NC1=CC(C(O)=O)=C(O)C=C1	InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)	KBOPZPXVLCULAV-UHFFFAOYSA-N	1710.0	89-57-6	True	False	False	False	False	True	Compound	
1712	mesoridazine	CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O	InChI=1S/C21H26N2OS2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(26(2)24)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3	SLVMESMUVMCQIY-UHFFFAOYSA-N	1712.0	5588-33-0	True	False	False	False	False	True	Compound	
1723	metergoline	CN1C=C2C[C@@H]3[C@H](C[C@@H](CNC(=O)OCC4=CC=CC=C4)CN3C)C3=CC=CC1=C23	InChI=1S/C25H29N3O2/c1-27-14-18(13-26-25(29)30-16-17-7-4-3-5-8-17)11-21-20-9-6-10-22-24(20)19(12-23(21)27)15-28(22)2/h3-10,15,18,21,23H,11-14,16H2,1-2H3,(H,26,29)/t18-,21+,23+/m0/s1	WZHJKEUHNJHDLS-QTGUNEKASA-N	1723.0	17692-51-2	True	False	False	False	False	True	Compound	
1725	metformin	CN(C)C(=N)NC(N)=N	InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)	XZWYZXLIPXDOLR-UHFFFAOYSA-N	1725.0	657-24-9	True	False	False	False	False	True	Compound	
1726	methacholine	CC(C[N+](C)(C)C)OC(C)=O	InChI=1S/C8H18NO2/c1-7(11-8(2)10)6-9(3,4)5/h7H,6H2,1-5H3/q+1	NZWOPGCLSHLLPA-UHFFFAOYSA-N	1726.0	55-92-5	True	False	False	False	False	True	Compound	
1732	methamphetamine	CN[C@@H](C)CC1=CC=CC=C1	InChI=1S/C10H15N/c1-9(11-2)8-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3/t9-/m0/s1	MYWUZJCMWCOHBA-VIFPVBQESA-N	1732.0	537-46-2	True	False	False	False	False	True	Compound	
1738	methapyrilene	CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1	InChI=1S/C14H19N3S/c1-16(2)9-10-17(12-13-6-5-11-18-13)14-7-3-4-8-15-14/h3-8,11H,9-10,12H2,1-2H3	HNJJXZKZRAWDPF-UHFFFAOYSA-N	1738.0	91-80-5	True	False	False	False	False	True	Compound	
1751	methotrexate	CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	InChI=1S/C20H22N8O5/c1-28(9-11-8-23-17-15(24-11)16(21)26-20(22)27-17)12-4-2-10(3-5-12)18(31)25-13(19(32)33)6-7-14(29)30/h2-5,8,13H,6-7,9H2,1H3,(H,25,31)(H,29,30)(H,32,33)(H4,21,22,23,26,27)/t13-/m0/s1	FBOZXECLQNJBKD-ZDUSSCGKSA-N	1751.0	59-05-2	True	False	False	False	False	True	Compound	
1753	methoxamine	COC1=CC(C(O)C(C)N)=C(OC)C=C1	InChI=1S/C11H17NO3/c1-7(12)11(13)9-6-8(14-2)4-5-10(9)15-3/h4-7,11,13H,12H2,1-3H3	WJAJPNHVVFWKKL-UHFFFAOYSA-N	1753.0	390-28-3	True	False	False	False	False	True	Compound	
1757	methscopolamine	C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1	InChI=1S/C18H24NO4/c1-19(2)14-8-12(9-15(19)17-16(14)23-17)22-18(21)13(10-20)11-6-4-3-5-7-11/h3-7,12-17,20H,8-10H2,1-2H3/q+1/t12-,13-,14-,15+,16-,17+/m1/s1	LZCOQTDXKCNBEE-IKIFYQGPSA-N	1757.0	13265-10-6	True	False	False	False	False	True	Compound	
1763	methylthioninium chloride	CN(C)C1=CC2=[S+]C3=CC(=CC=C3N=C2C=C1)N(C)C	InChI=1S/C16H18N3S/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13/h5-10H,1-4H3/q+1	RBTBFTRPCNLSDE-UHFFFAOYSA-N	1763.0	61-73-4	True	False	False	False	False	True	Compound	
