drug_name	host_protein	action_type	p_chembl	metadata	is_experimental	data_source	abbreviated_data_source	acquisition_method	prioritized_for_pathway_analysis	do_ppi_expansion	source_specific_score_type	directed	source_specific_score	edge_label
flufenamic acid	AR	unknown	4.12	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flufenamic acid_AR
flufenamic acid	MPO	unknown	5.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flufenamic acid_MPO
flufenamic acid	TRPM4	unknown	5.55	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flufenamic acid_TRPM4
flufenamic acid	TTR	unknown	7.25	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flufenamic acid_TTR
flunarizine	ADRA1D	unknown	6.356547324	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flunarizine_ADRA1D
flunarizine	SIGMAR1	unknown	8.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flunarizine_SIGMAR1
fluostigmine	CTSA	unknown	5.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluostigmine_CTSA
fluoxetine	CHRM2	unknown	5.56863641738892	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluoxetine_CHRM2
fluoxetine	SIGMAR1	unknown	6.07	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluoxetine_SIGMAR1
fluoxymesterone	AR	agonist	8.24	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluoxymesterone_AR
flupentixol	SIGMAR1	unknown	8.65	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flupentixol_SIGMAR1
fluphenazine	ADRA1D	unknown	8.018634491	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluphenazine_ADRA1D
fluphenazine	CHRM2	unknown	5.575118363	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluphenazine_CHRM2
fluphenazine	ERBB2	unknown	4.708409174	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluphenazine_ERBB2
fluphenazine	SIGMAR1	unknown	8.066512712	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluphenazine_SIGMAR1
fluphenazine enanthate	CHRM2	unknown	5.14490509033203	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluphenazine enanthate_CHRM2
flutamide	AR	antagonist	5.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	flutamide_AR
fluvoxamine	SIGMAR1	unknown	7.44	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	fluvoxamine_SIGMAR1
formoterol	HSP90AA1	unknown	8.5229	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	formoterol_HSP90AA1
gabapentin	ADORA1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gabapentin_ADORA1
gabexate	SLC47A1	unknown	6.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gabexate_SLC47A1
gabexate	TPSAB1	inhibitor	8.47	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gabexate_TPSAB1
gallamine	CHRM2	negative allosteric modulator	6.148130398999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gallamine_CHRM2
gamolenic acid	PPARG	unknown	5.66	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gamolenic acid_PPARG
gefitinib	ABL1	unknown	6.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_ABL1
gefitinib	CDK7	unknown	6.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_CDK7
gefitinib	CIT	unknown	5.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_CIT
gefitinib	ERBB2	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_ERBB2
gefitinib	FLT3	unknown	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_FLT3
gefitinib	PRKD1	unknown	5.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_PRKD1
gefitinib	RET	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_RET
gefitinib	RPS6KA4	unknown	5.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_RPS6KA4
gefitinib	SRC	unknown	5.4202164029999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gefitinib_SRC
gemcitabine	POLA	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	gemcitabine_POLA
gemfibrozil	TTR	unknown	7.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gemfibrozil_TTR
gemigliptin	DPP4	inhibitor	7.79587984085083	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gemigliptin_DPP4
gentamicin	DHFR	unknown	4.74	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gentamicin_DHFR
gentian violet	ADRA1D	unknown	6.01188716	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gentian violet_ADRA1D
gentian violet	CHRM2	unknown	6.294136288	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gentian violet_CHRM2
gilteritinib	FLT3	inhibitor	8.301029996	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	gilteritinib_FLT3
glycopyrronium bromide	CHRM2	antagonist	9.25	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	glycopyrronium bromide_CHRM2
granisetron	SLC47A1	unknown	5.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	granisetron_SLC47A1
guanabenz	ADRA1D	unknown	6.801342912999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	guanabenz_ADRA1D
guanethidine	ADRA1D	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	guanethidine_ADRA1D
guanfacine	ADRA1D	unknown	6.262807357000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	guanfacine_ADRA1D
haloperidol	ADRA1D	unknown	7.552841969	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	haloperidol_ADRA1D
haloperidol	SIGMAR1	unknown	8.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	haloperidol_SIGMAR1
hesperetin	GSK3B	unknown	4.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hesperetin_GSK3B
hexachlorophene	ERBB2	unknown	5.479018919	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_ERBB2
hexachlorophene	HSPA1A	unknown	4.71999979019165	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_HSPA1A
hexachlorophene	HSPA8	unknown	4.55999994277954	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_HSPA8
hexachlorophene	MAPK1	unknown	6.707743928999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_MAPK1
hexachlorophene	MAPK14	unknown	7.057495894	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_MAPK14
hexachlorophene	MAPK3	unknown	5.604778479	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_MAPK3
hexachlorophene	VCP	unknown	5.26000022888184	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexachlorophene_VCP
hexamidine	PRSS1	unknown	5.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexamidine_PRSS1
hexocyclium	CHRM2	antagonist	7.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hexocyclium_CHRM2
homatropine	CHRM2	unknown	7.124938737000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	homatropine_CHRM2
hydralazine	DNMT1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hydralazine_DNMT1
hydroquinidine	SCN3B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hydroquinidine_SCN3B
hydroquinidine	SCN4B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hydroquinidine_SCN4B
hydroxyamfetamine	BACE1	unknown	3.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hydroxyamfetamine_BACE1
hydroxychloroquine	ADRA1D	unknown||unknown	5.6296719920000005||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	hydroxychloroquine_ADRA1D
hydroxychloroquine	CHRM2	unknown||unknown	5.979224512||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	hydroxychloroquine_CHRM2
hydroxychloroquine	MPO	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	hydroxychloroquine_MPO
hydroxychloroquine	TLR7	antagonist||unknown	5.56||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	hydroxychloroquine_TLR7
hydroxychloroquine	TLR8	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	hydroxychloroquine_TLR8
hydroxychloroquine	TLR9	antagonist||unknown	7.1||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	hydroxychloroquine_TLR9
hydroxyprogesterone caproate	MAPK3	unknown	5.500725417999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hydroxyprogesterone caproate_MAPK3
hyoscyamine	CHRM2	antagonist	9.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	hyoscyamine_CHRM2
ibalizumab	CD4	antibody binding	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ibalizumab_CD4
ibrutinib	ERBB2	inhibitor	8.19382	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ibrutinib_ERBB2
ibrutinib	RET	unknown	7.43	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ibrutinib_RET
ibrutinib	SRC	inhibitor	7.721246000000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ibrutinib_SRC
iclaprim	DHFR	unknown	6.11	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	iclaprim_DHFR
idarubicin	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	idarubicin_ABCC1
ifenprodil	SIGMAR1	unknown	8.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ifenprodil_SIGMAR1
iloperidone	CHRM2	unknown	5.480041027069089	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	iloperidone_CHRM2
iloperidone	SIGMAR1	unknown	7.19	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	iloperidone_SIGMAR1
imatinib	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_ABCC1
imatinib	ABL1	inhibitor	8.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_ABL1
imatinib	FLT3	unknown	5.2	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_FLT3
imatinib	MAPK14	unknown	4.86	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_MAPK14
imatinib	MAPK8	unknown	5.49	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_MAPK8
imatinib	NQO2	unknown	6.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_NQO2
imatinib	SLC47A1	unknown	7.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_SLC47A1
imatinib	SRC	unknown	4.51	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imatinib_SRC
imipramine	CHRM2	unknown	8.08	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imipramine_CHRM2
imipramine	PRNP	unknown	5.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imipramine_PRNP
imipramine	SIGMAR1	unknown	6.284	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imipramine_SIGMAR1
imiquimod	ADRA1D	unknown	5.8900841370000006	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imiquimod_ADRA1D
imiquimod	TLR7	agonist	4.97	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	imiquimod_TLR7
indinavir	SLC47A1	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indinavir_SLC47A1
indomethacin	ABCC1	unknown	4.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indomethacin_ABCC1
indomethacin	AR	unknown	9.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indomethacin_AR
indomethacin	DHRS9	unknown	4.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indomethacin_DHRS9
indomethacin	PPARG	agonist	7.38	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indomethacin_PPARG
indoramin	ADRA1D	unknown	6.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	indoramin_ADRA1D
ingenol mebutate	PRKCD	activator	8.32790184020996	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ingenol mebutate_PRKCD
ingenol mebutate	PRKD1	unknown	7.5228786468505895	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ingenol mebutate_PRKD1
inotersen 	TTR	antisense inhibitor	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	inotersen _TTR
ipratropium	CHRM2	unknown	8.8239	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ipratropium_CHRM2
irinotecan	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	irinotecan_ABCC1
irinotecan	SLC47A1	unknown	5.68	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	irinotecan_SLC47A1
isotretinoin	DHRS9	unknown	4.523	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	isotretinoin_DHRS9
isotretinoin	MAPK1	unknown	6.335358024	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	isotretinoin_MAPK1
isotretinoin	MAPK14	unknown	5.597051171	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	isotretinoin_MAPK14
istradefylline	ADORA1	unknown	6.08	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	istradefylline_ADORA1
ivosidenib	IDH1	inhibitor	7.1487416513	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ivosidenib_IDH1
ketanserin	ADRA1D	antagonist	7.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketanserin_ADRA1D
ketanserin	SIGMAR1	unknown	9.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketanserin_SIGMAR1
ketoconazole	ADRA1D	unknown	4.839771643	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketoconazole_ADRA1D
ketoconazole	CHRM2	unknown	5.028353118	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketoconazole_CHRM2
ketoconazole	SLC28A1	unknown	5.821023052999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketoconazole_SLC28A1
ketotifen	ADRA1D	unknown	5.737074531	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketotifen_ADRA1D
ketotifen	CHRM2	unknown	6.359	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ketotifen_CHRM2
labetalol	ADRA1D	antagonist	7.638272164	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	labetalol_ADRA1D
labetalol	SIGMAR1	unknown	6.117475462000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	labetalol_SIGMAR1
lactose	LGALS3	unknown	4.03	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lactose_LGALS3
lamotrigine	SIGMAR1	unknown	3.839	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lamotrigine_SIGMAR1
lansoprazole	PHOSPHO1	unknown	6.360000133514401	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lansoprazole_PHOSPHO1
lapatinib	ABL1	unknown	4.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lapatinib_ABL1
lapatinib	CDK2	unknown	4.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lapatinib_CDK2
lapatinib	ERBB2	inhibitor	8.15	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	lapatinib_ERBB2
leflunomide	SLC28A1	unknown	5.287434472	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	leflunomide_SLC28A1
