source_node	target_node	p_chembl	action_type	is_activity_known	source	data_origin	priority	relationship	edge_label	is_in_drugcentral	is_in_jdti	comment	pmids	metadata	struct_id	drug_name
1548	CDK2	4.96	unknown	True	DrugCentral	Web download	0	DTI	1548_CDK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1548	lapatinib
1548	ERBB2	8.15	inhibitor	True	DrugCentral	Web download	0	DTI	1548_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1548	lapatinib
1552	SLC28A1	5.287434472	unknown	True	DrugCentral	Web download	0	DTI	1552_SLC28A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1552	leflunomide
1562	SIGMAR1	4.33	unknown	True	DrugCentral	Web download	0	DTI	1562_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1562	levamfetamine
1567	LCK	5.428407617	unknown	True	DrugCentral	Web download	0	DTI	1567_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1567	levodopa
1569	SLC47A1	4.75	unknown	True	DrugCentral	Web download	0	DTI	1569_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1569	levofloxacin
1580	SLC29A1	6.55	unknown	True	DrugCentral	Web download	0	DTI	1580_SLC29A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1580	lidoflazine
1585	ADORA1	6.620331966	unknown	True	DrugCentral	Web download	0	DTI	1585_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1585	liothyronine
1585	PCNA	5.44	unknown	True	DrugCentral	Web download	0	DTI	1585_PCNA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1585	liothyronine
1588	ADRA1D	8.036684488999999	unknown	True	DrugCentral	Web download	0	DTI	1588_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1588	lisuride
1592	CHRM2	6.4815	unknown	True	DrugCentral	Web download	0	DTI	1592_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1592	lofepramine
1599	ADRA1D	5.599116784	unknown	True	DrugCentral	Web download	0	DTI	1599_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1599	loperamide
1599	SIGMAR1	6.5783960729999995	unknown	True	DrugCentral	Web download	0	DTI	1599_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1599	loperamide
1607	SCN3B	3.0	unknown	False	DrugCentral	Web download	0	DTI	1607_SCN3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1607	lorcainide
1607	SCN4B	3.0	unknown	False	DrugCentral	Web download	0	DTI	1607_SCN4B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1607	lorcainide
1612	ADORA1	4.807265328	unknown	True	DrugCentral	Web download	0	DTI	1612_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1612	lovastatin
1612	HDAC2	4.59	unknown	True	DrugCentral	Web download	0	DTI	1612_HDAC2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1612	lovastatin
1613	CHRM2	6.376013278961179	unknown	True	DrugCentral	Web download	0	DTI	1613_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1613	loxapine
1634	ADRA1D	6.709965389	unknown	True	DrugCentral	Web download	0	DTI	1634_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1634	maprotiline
1634	CHRM2	6.164309428999999	unknown	True	DrugCentral	Web download	0	DTI	1634_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1634	maprotiline
1635	SLC47A1	4.76	unknown	True	DrugCentral	Web download	0	DTI	1635_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1635	maraviroc
1637	AR	4.41	unknown	True	DrugCentral	Web download	0	DTI	1637_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1637	masoprocol
1637	TTR	5.1399998664856	unknown	True	DrugCentral	Web download	0	DTI	1637_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1637	masoprocol
1640	SIGMAR1	6.63	unknown	True	DrugCentral	Web download	0	DTI	1640_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1640	mazindol
1641	ABL1	5.34	unknown	True	DrugCentral	Web download	0	DTI	1641_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1641	mebendazole
1650	AR	4.19	unknown	True	DrugCentral	Web download	0	DTI	1650_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1650	meclofenamic acid
1650	MAPK1	5.502517462999999	unknown	True	DrugCentral	Web download	0	DTI	1650_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1650	meclofenamic acid
1650	TTR	4.3	unknown	True	DrugCentral	Web download	0	DTI	1650_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1650	meclofenamic acid
1659	AR	8.2	unknown	True	DrugCentral	Web download	0	DTI	1659_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1659	medroxyprogesterone
1665	ADORA1	5.90999984741211	unknown	True	DrugCentral	Web download	0	DTI	1665_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1665	mefloquine
1672	MPO	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	1672_MPO	False	True			orig_direction_jdti:manually_assigned_drug_to_target	1672	melatonin
1672	NQO2	7.56	unknown	True	DrugCentral	Web download	0	DTI	1672_NQO2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1672	melatonin
1677	CHRM2	5.619788646698001	unknown	True	DrugCentral	Web download	0	DTI	1677_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1677	melperone
1688	ADRA1D	7.236572006	unknown	True	DrugCentral	Web download	0	DTI	1688_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1688	pecazine
1688	CHRM2	6.696803943	unknown	True	DrugCentral	Web download	0	DTI	1688_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1688	pecazine
1688	GFER	7.0100002288818395	unknown	True	DrugCentral	Web download	0	DTI	1688_GFER	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1688	pecazine
1688	SIGMAR1	7.119186407999999	unknown	True	DrugCentral	Web download	0	DTI	1688_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1688	pecazine
1689	CHRM2	9.17	unknown	True	DrugCentral	Web download	0	DTI	1689_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1689	mepenzolate
1707	CHRM2	7.853871964	unknown	True	DrugCentral	Web download	0	DTI	1707_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1707	mequitazine
1710	PPARG	3.0	agonist	False	DrugCentral	Web download	0	DTI	1710_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1710	mesalazine
1712	CHRM2	7.823908805847171	unknown	True	DrugCentral	Web download	0	DTI	1712_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1712	mesoridazine
1723	ADRA1D	7.4202164029999995	unknown	True	DrugCentral	Web download	0	DTI	1723_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1723	metergoline
1725	DPP4	4.54	unknown	True	DrugCentral	Web download	0	DTI	1725_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1725	metformin
1726	CHRM2	7.23	unknown	True	DrugCentral	Web download	0	DTI	1726_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1726	methacholine
1732	SIGMAR1	5.08	unknown	True	DrugCentral	Web download	0	DTI	1732_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1732	methamphetamine
1738	CHRM2	6.227678292999999	unknown	True	DrugCentral	Web download	0	DTI	1738_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1738	methapyrilene
1751	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	1751_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1751	methotrexate
1751	DHFR	8.92	inhibitor	True	DrugCentral	Web download	0	DTI	1751_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1751	methotrexate
1753	ADRA1D	4.9	agonist	True	DrugCentral	Web download	0	DTI	1753_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1753	methoxamine
1757	CHRM2	9.81999969482422	unknown	True	DrugCentral	Web download	0	DTI	1757_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1757	methscopolamine
1763	APP	6.26	unknown	True	DrugCentral	Web download	0	DTI	1763_APP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1763	methylthioninium chloride
1775	CHRM2	5.212823008	unknown	True	DrugCentral	Web download	0	DTI	1775_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1775	methysergide
1775	SIGMAR1	6.04	unknown	True	DrugCentral	Web download	0	DTI	1775_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1775	methysergide
1782	MPO	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	1782_MPO	False	True			orig_direction_jdti:manually_assigned_drug_to_target	1782	metoclopramide
1794	SCN3B	3.0	unknown	False	DrugCentral	Web download	0	DTI	1794_SCN3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1794	mexiletine
1794	SCN4B	3.0	unknown	False	DrugCentral	Web download	0	DTI	1794_SCN4B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1794	mexiletine
1795	ABCC1	4.92	unknown	True	DrugCentral	Web download	0	DTI	1795_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1795	mezlocillin
1795	PPARG	4.3	unknown	True	DrugCentral	Web download	0	DTI	1795_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1795	mezlocillin
1796	ADRA1D	7.5	antagonist	True	DrugCentral	Web download	0	DTI	1796_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1796	mianserin
1796	CHRM2	6.4168012260000005	unknown	True	DrugCentral	Web download	0	DTI	1796_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1796	mianserin
1800	ADORA1	5.136498699	unknown	True	DrugCentral	Web download	0	DTI	1800_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1800	miconazole
1800	ADRA1D	5.8247782	unknown	True	DrugCentral	Web download	0	DTI	1800_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1800	miconazole
1800	CHRM2	5.811915626	unknown	True	DrugCentral	Web download	0	DTI	1800_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1800	miconazole
1800	ERBB2	4.561774192	unknown	True	DrugCentral	Web download	0	DTI	1800_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1800	miconazole
1803	HSP90AA1	7.699	unknown	True	DrugCentral	Web download	0	DTI	1803_HSP90AA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1803	midodrine
1805	AR	8.33	unknown	True	DrugCentral	Web download	0	DTI	1805_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1805	mifepristone
1805	MAPK14	4.080602845	unknown	True	DrugCentral	Web download	0	DTI	1805_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1805	mifepristone
1805	SIGMAR1	4.956755646	unknown	True	DrugCentral	Web download	0	DTI	1805_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1805	mifepristone
1810	AKT1	5.02	unknown	True	DrugCentral	Web download	0	DTI	1810_AKT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1810	miltefosine
1810	CDC25A	4.6	unknown	True	DrugCentral	Web download	0	DTI	1810_CDC25A	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1810	miltefosine
1816	CHRM2	3.0	unknown	False	DrugCentral	Web download	0	DTI	1816_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1816	mirtazapine
1821	ABCC1	6.2869	unknown	True	DrugCentral	Web download	0	DTI	1821_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1821	mitoxantrone
1821	CHRM2	7.108462542000001	unknown	True	DrugCentral	Web download	0	DTI	1821_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1821	mitoxantrone
1821	ERBB2	5.691392906	unknown	True	DrugCentral	Web download	0	DTI	1821_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1821	mitoxantrone
1821	PIM1	7.29	unknown	True	DrugCentral	Web download	0	DTI	1821_PIM1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1821	mitoxantrone
1821	SLC47A1	6.72	unknown	True	DrugCentral	Web download	0	DTI	1821_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1821	mitoxantrone
1830	SIGMAR1	6.9066	unknown	True	DrugCentral	Web download	0	DTI	1830_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1830	molindone
1836	MAPK14	6.067526235	unknown	True	DrugCentral	Web download	0	DTI	1836_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1836	montelukast
1848	SIGMAR1	6.891434976	unknown	True	DrugCentral	Web download	0	DTI	1848_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1848	mosapride
1859	IMPDH2	8.1549015045166	inhibitor	True	DrugCentral	Web download	0	DTI	1859_IMPDH2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1859	mycophenolate mofetil
1860	IMPDH2	8.22	unknown	True	DrugCentral	Web download	0	DTI	1860_IMPDH2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1860	mycophenolic acid
1867	KLK1	6.19	unknown	True	DrugCentral	Web download	0	DTI	1867_KLK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1867	nafamostat
1867	PLG	6.62	unknown	True	DrugCentral	Web download	0	DTI	1867_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1867	nafamostat
1867	PRSS1	7.77	inhibitor	True	DrugCentral	Web download	0	DTI	1867_PRSS1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1867	nafamostat
1867	TPSAB1	10.0	inhibitor	True	DrugCentral	Web download	0	DTI	1867_TPSAB1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1867	nafamostat
1872	SIGMAR1	6.06	unknown	True	DrugCentral	Web download	0	DTI	1872_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1872	naftifine
1873	ADRA1D	8.92081832885742	antagonist	True	DrugCentral	Web download	0	DTI	1873_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1873	naftopidil
1877	SIGMAR1	7.32	unknown	True	DrugCentral	Web download	0	DTI	1877_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1877	nalorphine
1879	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	1879_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1879	nandrolone
1881	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	1881_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1881	nandrolone decanoate
1882	AR	9.5	agonist	True	DrugCentral	Web download	0	DTI	1882_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1882	nandrolone phenpropionate
1893	LCK	4.101461298	unknown	True	DrugCentral	Web download	0	DTI	1893_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1893	nelfinavir
1893	MAPK14	4.739356293	unknown	True	DrugCentral	Web download	0	DTI	1893_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1893	nelfinavir
1893	MAPK3	4.64775958	unknown	True	DrugCentral	Web download	0	DTI	1893_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1893	nelfinavir
1900	SIGMAR1	7.5228786468505895	unknown	True	DrugCentral	Web download	0	DTI	1900_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1900	nepinalone
1906	SIRT1	4.3	unknown	True	DrugCentral	Web download	0	DTI	1906_SIRT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1906	nicotinamide
1906	SIRT2	5.92	unknown	True	DrugCentral	Web download	0	DTI	1906_SIRT2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1906	nicotinamide
1906	SIRT5	4.33	unknown	True	DrugCentral	Web download	0	DTI	1906_SIRT5	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1906	nicotinamide
1912	AKT1	4.23	unknown	True	DrugCentral	Web download	0	DTI	1912_AKT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1912	niclosamide
1912	GSK3B	4.11	unknown	True	DrugCentral	Web download	0	DTI	1912_GSK3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1912	niclosamide
1912	SRC	5.0	unknown	True	DrugCentral	Web download	0	DTI	1912_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1912	niclosamide
1912	STAT3	6.6	unknown	True	DrugCentral	Web download	0	DTI	1912_STAT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1912	niclosamide
1922	ADORA1	5.347560252	unknown	True	DrugCentral	Web download	0	DTI	1922_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1922	nifedipine
1922	SLC28A1	5.088682558	unknown	True	DrugCentral	Web download	0	DTI	1922_SLC28A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1922	nifedipine
1922	TTR	5.6576	unknown	True	DrugCentral	Web download	0	DTI	1922_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1922	nifedipine
1923	SLC47A1	6.19	unknown	True	DrugCentral	Web download	0	DTI	1923_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1923	nifekalant
1925	TTR	6.59	unknown	True	DrugCentral	Web download	0	DTI	1925_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1925	niflumic acid
1928	STAT3	5.52	unknown	True	DrugCentral	Web download	0	DTI	1928_STAT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1928	nifuroxazide
1932	ABL1	8.44	inhibitor	True	DrugCentral	Web download	0	DTI	1932_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1932	nilotinib
1932	CSK	5.62	unknown	True	DrugCentral	Web download	0	DTI	1932_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	1932	nilotinib
